STAB,STATE,COUNTY,CITY,METRO,,,,,,
NM,New Mexico,DONA ANA,Mesilla Park,Mesilla Park,,,,,,
NM,New Mexico,DONA ANA,Mesilla,Mesilla,,,,,,
NM,New Mexico,DONA ANA,Mesquite,Mesquite,,,,,,
NM,New Mexico,MCKINLEY,Mexican Spgs,Mexican Springs,,,,,,
NM,New Mexico,MCKINLEY,Mexican Springs,Mexican Springs,,,,,,
NM,New Mexico,COLFAX,Miami,Miami,,,,,,
NM,New Mexico,COLFAX,Springer,Miami,,,,,,
NM,New Mexico,CIBOLA,Milan,Milan,,,,,,
NM,New Mexico,HARDING,Mills,Mills,,,,,,
NM,New Mexico,ROOSEVELT,Milnesand,Milnesand,,,,,,
NM,New Mexico,GRANT,Mimbres,Mimbres,,,,,,
NM,New Mexico,SAN MIGUEL,El Porvenir,Montezuma,,,,,,
NM,New Mexico,SAN MIGUEL,Gallinas,Montezuma,,,,,,
NM,New Mexico,SAN MIGUEL,Montezuma,Montezuma,,,,,,
NM,New Mexico,SIERRA,Monticello,Monticello,,,,,,
NM,New Mexico,LEA,Monument,Monument,,,,,,
NM,New Mexico,MORA,Ledoux,Mora,,,,,,
NM,New Mexico,MORA,Mora,Mora,,,,,,
NM,New Mexico,MORA,North Carmen,Mora,,,,,,
NM,New Mexico,TORRANCE,Moriarty,Moriarty,,,,,,
NM,New Mexico,HARDING,Albert,Mosquero,,,,,,
NM,New Mexico,HARDING,Mosquero,Mosquero,,,,,,
NM,New Mexico,TORRANCE,Mountainair,Mountainair,,,,,,
NM,New Mexico,GRANT,Mule Creek,Mule Creek,,,,,,
NM,New Mexico,SAN JUAN,Nageezi,Nageezi,,,,,,
NM,New Mexico,QUAY,Nara Visa,Nara Visa,,,,,,
NM,New Mexico,SAN JUAN,Navajo Dam,Navajo Dam,,,,,,
NM,New Mexico,MCKINLEY,Crystal,Navajo,,,,,,
NM,New Mexico,MCKINLEY,Navajo,Navajo,,,,,,
NM,New Mexico,CIBOLA,Encinal,New Laguna,,,,,,
NM,New Mexico,CIBOLA,New Laguna,New Laguna,,,,,,
NM,New Mexico,SAN JUAN,Newcomb,Newcomb,,,,,,
NM,New Mexico,GUADALUPE,Bell Ranch,Newkirk,,,,,,
NM,New Mexico,GUADALUPE,Newkirk,Newkirk,,,,,,
NM,New Mexico,LINCOLN,Nogal,Nogal,,,,,,
NM,New Mexico,MORA,Aurora,Ocate,,,,,,
NM,New Mexico,MORA,Ocate,Ocate,,,,,,
NM,New Mexico,RIO ARRIBA,Chamita,Ohkay Owingeh,,,,,,
NM,New Mexico,RIO ARRIBA,El Guique,Ohkay Owingeh,,,,,,
NM,New Mexico,RIO ARRIBA,Estaca,Ohkay Owingeh,,,,,,
NM,New Mexico,RIO ARRIBA,Guique,Ohkay Owingeh,,,,,,
NM,New Mexico,RIO ARRIBA,Ohkay Owingeh,Ohkay Owingeh,,,,,,
NM,New Mexico,RIO ARRIBA,Pueblito,Ohkay Owingeh,,,,,,
NM,New Mexico,RIO ARRIBA,San Juan Pblo,Ohkay Owingeh,,,,,,
NM,New Mexico,RIO ARRIBA,San Juan Pueblo,Ohkay Owingeh,,,,,,
NM,New Mexico,TAOS,Ojo Caliente,Ojo Caliente,,,,,,
NM,New Mexico,MORA,Ojo Feliz,Ojo Feliz,,,,,,
NM,New Mexico,MORA,Wagon Mound,Ojo Feliz,,,,,,
NM,New Mexico,DONA ANA,Organ,Organ,,,,,,
NM,New Mexico,OTERO,Orogrande,Orogrande,,,,,,
NM,New Mexico,CIBOLA,Paguate,Paguate,,,,,,
NM,New Mexico,SAN MIGUEL,East Pecos,Pecos,,,,,,
NM,New Mexico,SAN MIGUEL,Los Pachecos,Pecos,,,,,,
NM,New Mexico,SAN MIGUEL,Lower Laposada,Pecos,,,,,,
NM,New Mexico,SAN MIGUEL,Pecos,Pecos,,,,,,
NM,New Mexico,SAN MIGUEL,Pecos National Monument,Pecos,,,,,,
NM,New Mexico,SAN MIGUEL,Pine,Pecos,,,,,,
NM,New Mexico,SANDOVAL,Pena Blanca,Pena Blanca,,,,,,
NM,New Mexico,SANDOVAL,Sile,Pena Blanca,,,,,,
NM,New Mexico,TAOS,Penasco,Penasco,,,,,,
NM,New Mexico,TAOS,Picuris,Penasco,,,,,,
NM,New Mexico,TAOS,Rio Lucio,Penasco,,,,,,
NM,New Mexico,ROOSEVELT,Pep,Pep,,,,,,
NM,New Mexico,VALENCIA,Bosque Farms,Peralta,,,,,,
NM,New Mexico,VALENCIA,Peralta,Peralta,,,,,,
NM,New Mexico,RIO ARRIBA,Petaca,Petaca,,,,,,
NM,New Mexico,LINCOLN,Picacho,Picacho,,,,,,
NM,New Mexico,CATRON,Pie Town,Pie Town,,,,,,
NM,New Mexico,CIBOLA,Pinehill,Pinehill,,,,,,
NM,New Mexico,CIBOLA,Ramah,Pinehill,,,,,,
NM,New Mexico,OTERO,Dunken,Pinon,,,,,,
NM,New Mexico,OTERO,Pinon,Pinon,,,,,,
NM,New Mexico,GRANT,Pinos Altos,Pinos Altos,,,,,,
NM,New Mexico,GRANT,Silver City,Pinos Altos,,,,,,
NM,New Mexico,SANDOVAL,Placitas,Placitas,,,,,,
NM,New Mexico,HIDALGO,Lordsburg,Playas,,,,,,
NM,New Mexico,HIDALGO,Playas,Playas,,,,,,
NM,New Mexico,SOCORRO,Polvadera,Polvadera,,,,,,
NM,New Mexico,SANDOVAL,Ponderosa,Ponderosa,,,,,,
NM,New Mexico,ROOSEVELT,Arch,Portales,,,,,,
NM,New Mexico,ROOSEVELT,Portales,Portales,,,,,,
NM,New Mexico,MCKINLEY,Prewitt,Prewitt,,,,,,
NM,New Mexico,VALENCIA,Acoma,Pueblo Of Acoma,,,,,,
NM,New Mexico,VALENCIA,Acomita,Pueblo Of Acoma,,,,,,
NM,New Mexico,VALENCIA,Pblo Of Acoma,Pueblo Of Acoma,,,,,,
NM,New Mexico,VALENCIA,Pueblo Of Acoma,Pueblo Of Acoma,,,,,,
NM,New Mexico,QUAY,Quay,Quay,,,,,,
NM,New Mexico,QUAY,Qway,Quay,,,,,,
NM,New Mexico,CATRON,Omega,Quemado,,,,,,
NM,New Mexico,CATRON,Quemado,Quemado,,,,,,
NM,New Mexico,CATRON,Red Hill,Quemado,,,,,,
NM,New Mexico,TAOS,Columbine,Questa,,,,,,
NM,New Mexico,TAOS,Lama,Questa,,,,,,
NM,New Mexico,TAOS,Questa,Questa,,,,,,
NM,New Mexico,DONA ANA,Radium Spgs,Radium Springs,,,,,,
NM,New Mexico,DONA ANA,Radium Sprgs,Radium Springs,,,,,,
NM,New Mexico,DONA ANA,Radium Springs,Radium Springs,,,,,,
NM,New Mexico,MORA,Rainsville,Rainsville,,,,,,
NM,New Mexico,MCKINLEY,El Morro National Monument,Ramah,,,,,,
NM,New Mexico,MCKINLEY,Ramah,Ramah,,,,,,
NM,New Mexico,MCKINLEY,Tinaja,Ramah,,,,,,
NM,New Mexico,TAOS,Llano Quemado,Ranchos De Taos,,,,,,
NM,New Mexico,TAOS,Ranch Taos,Ranchos De Taos,,,,,,
NM,New Mexico,TAOS,Ranches Of Taos,Ranchos De Taos,,,,,,
NM,New Mexico,TAOS,Rancho Taos,Ranchos De Taos,,,,,,
NM,New Mexico,TAOS,Ranchos De Taos,Ranchos De Taos,,,,,,
NM,New Mexico,TAOS,Ranchos Taos,Ranchos De Taos,,,,,,
NM,New Mexico,TAOS,Rnch De Taos,Ranchos De Taos,,,,,,
NM,New Mexico,TAOS,Talpa,Ranchos De Taos,,,,,,
NM,New Mexico,COLFAX,Colfax,Raton,,,,,,
NM,New Mexico,COLFAX,Raton,Raton,,,,,,
NM,New Mexico,TAOS,Querinda Park,Red River,,,,,,
NM,New Mexico,TAOS,Red River,Red River,,,,,,
NM,New Mexico,GRANT,Lordsburg,Redrock,,,,,,
NM,New Mexico,GRANT,Redrock,Redrock,,,,,,
NM,New Mexico,SANDOVAL,Regina,Regina,,,,,,
NM,New Mexico,MCKINLEY,Rehoboth,Rehoboth,,,,,,
NM,New Mexico,CATRON,Apache Creek,Reserve,,,,,,
NM,New Mexico,CATRON,Cruzville,Reserve,,,,,,
NM,New Mexico,CATRON,Lower San Francisco Plaza,Reserve,,,,,,
NM,New Mexico,CATRON,Reserve,Reserve,,,,,,
NM,New Mexico,CATRON,San Francisco Plaza,Reserve,,,,,,
NM,New Mexico,SAN MIGUEL,Coruco,Ribera,,,,,,
NM,New Mexico,SAN MIGUEL,El Ancon,Ribera,,,,,,
NM,New Mexico,SAN MIGUEL,El Pueblo,Ribera,,,,,,
NM,New Mexico,SAN MIGUEL,Gonzales Ranch,Ribera,,,,,,
NM,New Mexico,SAN MIGUEL,Gonzales Rnch,Ribera,,,,,,
NM,New Mexico,SAN MIGUEL,Lagunita,Ribera,,,,,,
NM,New Mexico,SAN MIGUEL,Leyba,Ribera,,,,,,
NM,New Mexico,SAN MIGUEL,Ribera,Ribera,,,,,,
NM,New Mexico,SAN MIGUEL,Sena,Ribera,,,,,,
NM,New Mexico,DONA ANA,Rincon,Rincon,,,,,,
NM,New Mexico,SANDOVAL,Albuquerque,Rio Rancho,,,,,,
NM,New Mexico,SANDOVAL,Panorama Heights,Rio Rancho,,,,,,
NM,New Mexico,SANDOVAL,Rancho West,Rio Rancho,,,,,,
NM,New Mexico,SANDOVAL,Rio Rancho,Rio Rancho,,,,,,
NM,New Mexico,SAN MIGUEL,Pendaries,Rociada,,,,,,
NM,New Mexico,SAN MIGUEL,Rociada,Rociada,,,,,,
NM,New Mexico,HIDALGO,Rodeo,Rodeo,,,,,,
NM,New Mexico,ROOSEVELT,Garrison,Rogers,,,,,,
NM,New Mexico,ROOSEVELT,Rogers,Rogers,,,,,,
NM,New Mexico,CHAVES,Border Hill,Roswell,,,,,,
NM,New Mexico,CHAVES,Elkins,Roswell,,,,,,
NM,New Mexico,CHAVES,Pine Lodge,Roswell,,,,,,
NM,New Mexico,CHAVES,Roswell,Roswell,,,,,,
NM,New Mexico,CHAVES,Roswell Industrial Air Cente,Roswell,,,,,,
NM,New Mexico,SAN MIGUEL,Rencona,Rowe,,,,,,
NM,New Mexico,SAN MIGUEL,Rowe,Rowe,,,,,,
NM,New Mexico,HARDING,Roy,Roy,,,,,,
NM,New Mexico,LINCOLN,Ruidoso Downs,Ruidoso Downs,,,,,,
NM,New Mexico,LINCOLN,Alto Crest,Ruidoso,,,,,,
NM,New Mexico,LINCOLN,Hollywood,Ruidoso,,,,,,
NM,New Mexico,LINCOLN,Ruidoso,Ruidoso,,,,,,
NM,New Mexico,LINCOLN,Sierra Blanca,Ruidoso,,,,,,
NM,New Mexico,OTERO,Artesia Camp,Sacramento,,,,,,
NM,New Mexico,OTERO,Sacramento,Sacramento,,,,,,
NM,New Mexico,CURRY,Saint Vrain,Saint Vrain,,,,,,
NM,New Mexico,CURRY,St Vrain,Saint Vrain,,,,,,
NM,New Mexico,DONA ANA,Salem,Salem,,,,,,
NM,New Mexico,SOCORRO,Alamillo,San Acacia,,,,,,
NM,New Mexico,SOCORRO,San Acacia,San Acacia,,,,,,
NM,New Mexico,SOCORRO,Bingham,San Antonio,,,,,,
NM,New Mexico,SOCORRO,San Antonio,San Antonio,,,,,,
NM,New Mexico,TAOS,San Cristobal,San Cristobal,,,,,,
NM,New Mexico,CIBOLA,Mccartys,San Fidel,,,,,,
NM,New Mexico,CIBOLA,San Fidel,San Fidel,,,,,,
NM,New Mexico,QUAY,Glenrio,San Jon,,,,,,
NM,New Mexico,QUAY,San Jon,San Jon,,,,,,
NM,New Mexico,SAN MIGUEL,San Jose,San Jose,,,,,,
NM,New Mexico,SAN MIGUEL,Soham,San Jose,,,,,,
NM,New Mexico,SAN MIGUEL,South San Ysidro,San Jose,,,,,,
NM,New Mexico,DONA ANA,San Miguel,San Miguel,,,,,,
NM,New Mexico,LINCOLN,San Patricio,San Patricio,,,,,,
NM,New Mexico,CIBOLA,San Rafael,San Rafael,,,,,,
NM,New Mexico,SANDOVAL,San Ysidro,San Ysidro,,,,,,
NM,New Mexico,SANDOVAL,Zia Pueblo,San Ysidro,,,,,,
NM,New Mexico,BERNALILLO,Golden,Sandia Park,,,,,,
NM,New Mexico,BERNALILLO,San Antonito,Sandia Park,,,,,,
NM,New Mexico,BERNALILLO,Sandia Park,Sandia Park,,,,,,
NM,New Mexico,SAN JUAN,Sanostee,Sanostee,,,,,,
NM,New Mexico,GRANT,Central,Santa Clara,,,,,,
NM,New Mexico,GRANT,Santa Clara,Santa Clara,,,,,,
NM,New Mexico,SANTA FE,Santa Cruz,Santa Cruz,,,,,,
NM,New Mexico,SANTA FE,Santo Nino,Santa Cruz,,,,,,
NM,New Mexico,SANTA FE,Agua Fria,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,Chupadero,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,Cuyamungue,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,Hyde Park Estates,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,Jacona,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,Jaconita,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,La Cienga,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,Nambe,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,New Mexico State Capitol,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,New Mexico Tax Rev Dept,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,Pojoaque,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,San Ildefonso,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,San Ildefonso Pueblo,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,Santa Fe,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,Seton Village,Santa Fe,,,,,,
NM,New Mexico,SANTA FE,Tesuque Pueblo,Santa Fe,,,,,,
NM,New Mexico,GUADALUPE,Pastura,Santa Rosa,,,,,,
NM,New Mexico,GUADALUPE,Pintada,Santa Rosa,,,,,,
NM,New Mexico,GUADALUPE,Puerta D Luna,Santa Rosa,,,,,,
NM,New Mexico,GUADALUPE,Puerta De Luna,Santa Rosa,,,,,,
NM,New Mexico,GUADALUPE,Santa Rosa,Santa Rosa,,,,,,
NM,New Mexico,DONA ANA,Santa Teresa,Santa Teresa,,,,,,
NM,New Mexico,SANDOVAL,Kewa,Santo Domingo Pueblo,,,,,,
NM,New Mexico,SANDOVAL,Santo Domingo Pueblo,Santo Domingo Pueblo,,,,,,
NM,New Mexico,SANDOVAL,St Dmng Pblo,Santo Domingo Pueblo,,,,,,
NM,New Mexico,SAN MIGUEL,Beulah,Sapello,,,,,,
NM,New Mexico,SAN MIGUEL,Las Vegas,Sapello,,,,,,
NM,New Mexico,SAN MIGUEL,Sapello,Sapello,,,,,,
NM,New Mexico,UNION,Sedan,Sedan,,,,,,
NM,New Mexico,SAN MIGUEL,Bernal,Serafina,,,,,,
NM,New Mexico,SAN MIGUEL,Chapelle,Serafina,,,,,,
NM,New Mexico,SAN MIGUEL,Serafina,Serafina,,,,,,
NM,New Mexico,SANTA FE,Sf,SF,,,,,,
NM,New Mexico,SAN JUAN,Sheep Springs,Sheep Springs,,,,,,
NM,New Mexico,SAN JUAN,Biklabito,Shiprock,,,,,,
NM,New Mexico,SAN JUAN,Little Water,Shiprock,,,,,,
NM,New Mexico,SAN JUAN,Shiprock,Shiprock,,,,,,
NM,New Mexico,SAN JUAN,Tocito,Shiprock,,,,,,
NM,New Mexico,GRANT,Arenas Valley,Silver City,,,,,,
NM,New Mexico,GRANT,Gila Cliff Dwellings Nationa,Silver City,,,,,,
NM,New Mexico,GRANT,Little Walnut Village,Silver City,,,,,,
NM,New Mexico,GRANT,Mangas Springs,Silver City,,,,,,
NM,New Mexico,GRANT,Silver City,Silver City,,,,,,
NM,New Mexico,MCKINLEY,Smith Lake,Smith Lake,,,,,,
NM,New Mexico,SOCORRO,Campus,Socorro,,,,,,
NM,New Mexico,SOCORRO,Escondida,Socorro,,,,,,
NM,New Mexico,SOCORRO,Florida,Socorro,,,,,,
NM,New Mexico,SOCORRO,Luis Lopez,Socorro,,,,,,
NM,New Mexico,SOCORRO,Socorro,Socorro,,,,,,
NM,New Mexico,HARDING,Solano,Solano,,,,,,
NM,New Mexico,COLFAX,Abbott,Springer,,,,,,
NM,New Mexico,COLFAX,Springer,Springer,,,,,,
NM,New Mexico,SANTA FE,Stanley,Stanley,,,,,,
NM,New Mexico,DONA ANA,Sunland Park,Sunland Park,,,,,,
NM,New Mexico,OTERO,Sunspot,Sunspot,,,,,,
NM,New Mexico,DE BACA,Taiban,Taiban,,,,,,
NM,New Mexico,DE BACA,Tolar,Taiban,,,,,,
NM,New Mexico,TAOS,Taos Ski Valley,Taos Ski Valley,,,,,,
NM,New Mexico,TAOS,Taos Ski Vly,Taos Ski Valley,,,,,,
NM,New Mexico,TAOS,Pilar,Taos,,,,,,
NM,New Mexico,TAOS,Pot Creek,Taos,,,,,,
NM,New Mexico,TAOS,Ranchito,Taos,,,,,,
NM,New Mexico,TAOS,Taos,Taos,,,,,,
NM,New Mexico,TAOS,Taos Pueblo,Taos,,,,,,
NM,New Mexico,TAOS,Valle Escondido,Taos,,,,,,
NM,New Mexico,LEA,Tatum,Tatum,,,,,,
NM,New Mexico,SAN MIGUEL,Cowles,Tererro,,,,,,
NM,New Mexico,SAN MIGUEL,Tererro,Tererro,,,,,,
NM,New Mexico,SANTA FE,Tesuque,Tesuque,,,,,,
NM,New Mexico,CURRY,Pleasant Hill,Texico,,,,,,
NM,New Mexico,CURRY,Texico,Texico,,,,,,
NM,New Mexico,MCKINLEY,Thoreau,Thoreau,,,,,,
NM,New Mexico,RIO ARRIBA,El Vado,Tierra Amarilla,,,,,,
NM,New Mexico,RIO ARRIBA,Ensenada,Tierra Amarilla,,,,,,
NM,New Mexico,RIO ARRIBA,La Puente,Tierra Amarilla,,,,,,
NM,New Mexico,RIO ARRIBA,Nutrias,Tierra Amarilla,,,,,,
NM,New Mexico,RIO ARRIBA,Tierra Amarilla,Tierra Amarilla,,,,,,
NM,New Mexico,RIO ARRIBA,Tira Amarilla,Tierra Amarilla,,,,,,
NM,New Mexico,BERNALILLO,Chilili,Tijeras,,,,,,
NM,New Mexico,BERNALILLO,Escobosa,Tijeras,,,,,,
NM,New Mexico,BERNALILLO,Sedillo,Tijeras,,,,,,
NM,New Mexico,BERNALILLO,Tijeras,Tijeras,,,,,,
NM,New Mexico,OTERO,Cloudcroft,Timberon,,,,,,
NM,New Mexico,OTERO,Timberon,Timberon,,,,,,
NM,New Mexico,LINCOLN,Arabela,Tinnie,,,,,,
NM,New Mexico,LINCOLN,Tinnie,Tinnie,,,,,,
NM,New Mexico,MCKINLEY,Naschitti,Tohatchi,,,,,,
NM,New Mexico,MCKINLEY,Tohatchi,Tohatchi,,,,,,
NM,New Mexico,MCKINLEY,Two Gray Hills,Tohatchi,,,,,,
NM,New Mexico,VALENCIA,Tome,Tome,,,,,,
NM,New Mexico,TORRANCE,Torreon,Torreon,,,,,,
NM,New Mexico,TAOS,Trampas,Trampas,,,,,,
NM,New Mexico,SAN MIGUEL,Trementina,Trementina,,,,,,
NM,New Mexico,TAOS,Tres Piedras,Tres Piedras,,,,,,
NM,New Mexico,RIO ARRIBA,Truchas,Truchas,,,,,,
NM,New Mexico,SIERRA,Cuchillo,Truth Or Consequences,,,,,,
NM,New Mexico,SIERRA,T Or C,Truth Or Consequences,,,,,,
NM,New Mexico,SIERRA,Truth Consq,Truth Or Consequences,,,,,,
NM,New Mexico,SIERRA,Truth Or Consequences,Truth Or Consequences,,,,,,
NM,New Mexico,QUAY,Tucumcari,Tucumcari,,,,,,
NM,New Mexico,OTERO,Three Rivers,Tularosa,,,,,,
NM,New Mexico,OTERO,Tularosa,Tularosa,,,,,,
NM,New Mexico,GRANT,Tyrone,Tyrone,,,,,,
NM,New Mexico,BERNALILLO,Unm,UNM,,,,,,
NM,New Mexico,COLFAX,Ute Park,Ute Park,,,,,,
NM,New Mexico,TAOS,Angostura,Vadito,,,,,,
NM,New Mexico,TAOS,El Rancho Loma Linda,Vadito,,,,,,
NM,New Mexico,TAOS,Pine View,Vadito,,,,,,
NM,New Mexico,TAOS,Placita,Vadito,,,,,,
NM,New Mexico,TAOS,Rodarte,Vadito,,,,,,
NM,New Mexico,TAOS,Tres Ritos,Vadito,,,,,,
NM,New Mexico,TAOS,Vadito,Vadito,,,,,,
NM,New Mexico,DONA ANA,Vado,Vado,,,,,,
NM,New Mexico,TAOS,Valdez,Valdez,,,,,,
NM,New Mexico,RIO ARRIBA,Las Tablas,Vallecitos,,,,,,
NM,New Mexico,RIO ARRIBA,Lower Ranchito,Vallecitos,,,,,,
NM,New Mexico,RIO ARRIBA,Vallecitos,Vallecitos,,,,,,
NM,New Mexico,MORA,Valmora,Valmora,,,,,,
NM,New Mexico,MORA,Watrous,Valmora,,,,,,
NM,New Mexico,MCKINLEY,Chi Chll Tah,Vanderwagen,,,,,,
NM,New Mexico,MCKINLEY,Gallup,Vanderwagen,,,,,,
NM,New Mexico,MCKINLEY,Vanderwagen,Vanderwagen,,,,,,
NM,New Mexico,GUADALUPE,East Vaughn,Vaughn,,,,,,
NM,New Mexico,GUADALUPE,Vaughn,Vaughn,,,,,,
NM,New Mexico,SOCORRO,Las Nutrias,Veguita,,,,,,
NM,New Mexico,SOCORRO,Veguita,Veguita,,,,,,
NM,New Mexico,RIO ARRIBA,Canova,Velarde,,,,,,
NM,New Mexico,RIO ARRIBA,Lyden,Velarde,,,,,,
NM,New Mexico,RIO ARRIBA,Velarde,Velarde,,,,,,
NM,New Mexico,SAN MIGUEL,Cerritos,Villanueva,,,,,,
NM,New Mexico,SAN MIGUEL,El Cerrito,Villanueva,,,,,,
NM,New Mexico,SAN MIGUEL,Guagolotes,Villanueva,,,,,,
NM,New Mexico,SAN MIGUEL,Villanueva,Villanueva,,,,,,
NM,New Mexico,MORA,Levy,Wagon Mound,,,,,,
NM,New Mexico,MORA,Wagon Mound,Wagon Mound,,,,,,
NM,New Mexico,SAN JUAN,Waterflow,Waterflow,,,,,,
NM,New Mexico,MORA,Watrous,Watrous,,,,,,
NM,New Mexico,OTERO,Weed,Weed,,,,,,
NM,New Mexico,DONA ANA,Las Cruces,White Sands Missile Range,,,,,,
NM,New Mexico,DONA ANA,White Sands,White Sands Missile Range,,,,,,
NM,New Mexico,DONA ANA,White Sands Missile Range,White Sands Missile Range,,,,,,
NM,New Mexico,EDDY,Whites City,Whites City,,,,,,
NM,New Mexico,TORRANCE,Lucy,Willard,,,,,,
NM,New Mexico,TORRANCE,Progresso,Willard,,,,,,
NM,New Mexico,TORRANCE,Willard,Willard,,,,,,
NM,New Mexico,SIERRA,Las Palomas,Williamsburg,,,,,,
NM,New Mexico,SIERRA,Williamsburg,Williamsburg,,,,,,
NM,New Mexico,SIERRA,Chloride,Winston,,,,,,
NM,New Mexico,SIERRA,Dusty,Winston,,,,,,
NM,New Mexico,SIERRA,Winston,Winston,,,,,,
NM,New Mexico,MCKINLEY,Gallup,Yatahey,,,,,,
NM,New Mexico,MCKINLEY,Yatahey,Yatahey,,,,,,
NM,New Mexico,DE BACA,Lon,Yeso,,,,,,
NM,New Mexico,DE BACA,Ramon,Yeso,,,,,,
NM,New Mexico,DE BACA,Yeso,Yeso,,,,,,
NM,New Mexico,RIO ARRIBA,Rito De Las Sillas,Youngsville,,,,,,
NM,New Mexico,RIO ARRIBA,Youngsville,Youngsville,,,,,,
NM,New Mexico,MCKINLEY,Black Rock,Zuni,,,,,,
NM,New Mexico,MCKINLEY,Lower Nutria,Zuni,,,,,,
NM,New Mexico,MCKINLEY,Pescado,Zuni,,,,,,
NM,New Mexico,MCKINLEY,Ramah Community,Zuni,,,,,,
NM,New Mexico,MCKINLEY,Zuni,Zuni,,,,,,
NM,New Mexico,MCKINLEY,Zuni Pueblo,Zuni,,,,,,
NV,Nevada,LINCOLN,Alamo,Alamo,,,,,,
NV,Nevada,LINCOLN,Rachel,Alamo,,,,,,
NV,Nevada,LINCOLN,Tempiute,Alamo,,,,,,
NV,Nevada,NYE,Amargosa Valley,Amargosa Valley,,,,,,
NV,Nevada,NYE,Amargosa Vly,Amargosa Valley,,,,,,
NV,Nevada,NYE,Lathrop Wells,Amargosa Valley,,,,,,
NV,Nevada,LANDER,Austin,Austin,,,,,,
NV,Nevada,LANDER,Ione,Austin,,,,,,
NV,Nevada,LANDER,Kingston,Austin,,,,,,
NV,Nevada,LANDER,Reese River,Austin,,,,,,
NV,Nevada,WHITE PINE,Baker,Baker,,,,,,
NV,Nevada,WHITE PINE,Lehman Caves,Baker,,,,,,
NV,Nevada,LANDER,Battle Mountain,Battle Mountain,,,,,,
NV,Nevada,LANDER,Battle Mtn,Battle Mountain,,,,,,
NV,Nevada,LANDER,Rixie,Battle Mountain,,,,,,
NV,Nevada,NYE,Beatty,Beatty,,,,,,
NV,Nevada,NYE,Rhyolite,Beatty,,,,,,
NV,Nevada,CLARK,Blue Diamond,Blue Diamond,,,,,,
NV,Nevada,CLARK,Old Nevada,Blue Diamond,,,,,,
NV,Nevada,CLARK,Boulder City,Boulder City,,,,,,
NV,Nevada,CLARK,Willow Beach,Boulder City,,,,,,
NV,Nevada,CLARK,Bunkerville,Bunkerville,,,,,,
NV,Nevada,CLARK,Riverside,Bunkerville,,,,,,
NV,Nevada,CLARK,Cal Nev Ari,Cal Nev Ari,,,,,,
NV,Nevada,CLARK,Palm Gardens,Cal Nev Ari,,,,,,
NV,Nevada,CLARK,Searchlight,Cal Nev Ari,,,,,,
NV,Nevada,LINCOLN,Caliente,Caliente,,,,,,
NV,Nevada,LINCOLN,Carp,Caliente,,,,,,
NV,Nevada,LINCOLN,Elgin,Caliente,,,,,,
NV,Nevada,ELKO,Carlin,Carlin,,,,,,
NV,Nevada,CARSON CITY,Carson City,Carson City,,,,,,
NV,Nevada,CARSON CITY,Carson City Mall,Carson City,,,,,,
NV,Nevada,CARSON CITY,Carson Colony,Carson City,,,,,,
NV,Nevada,CARSON CITY,Carson Meadows,Carson City,,,,,,
NV,Nevada,CARSON CITY,Clear Creek,Carson City,,,,,,
NV,Nevada,CARSON CITY,Jacks Valley,Carson City,,,,,,
NV,Nevada,CARSON CITY,Lakeview,Carson City,,,,,,
NV,Nevada,CARSON CITY,Mound House,Carson City,,,,,,
NV,Nevada,CARSON CITY,Nevada Employment Security,Carson City,,,,,,
NV,Nevada,CARSON CITY,Nevada Highway Dept,Carson City,,,,,,
NV,Nevada,CARSON CITY,Nevada Industrial Comm,Carson City,,,,,,
NV,Nevada,CARSON CITY,Nevada Motor Vehicle,Carson City,,,,,,
NV,Nevada,CARSON CITY,New Empire,Carson City,,,,,,
NV,Nevada,CARSON CITY,New Washoe City,Carson City,,,,,,
NV,Nevada,CARSON CITY,Stewart,Carson City,,,,,,
NV,Nevada,CARSON CITY,Washoe,Carson City,,,,,,
NV,Nevada,CARSON CITY,Washoe Valley,Carson City,,,,,,
NV,Nevada,DOUGLAS,Carson City,Carson City,,,,,,
NV,Nevada,CLARK,Coyote Spgs,Coyote Springs,,,,,,
NV,Nevada,CLARK,Coyote Springs,Coyote Springs,,,,,,
NV,Nevada,CLARK,Moapa,Coyote Springs,,,,,,
NV,Nevada,EUREKA,Beowawe,Crescent Valley,,,,,,
NV,Nevada,EUREKA,Crescent Valley,Crescent Valley,,,,,,
NV,Nevada,EUREKA,Crescent Vly,Crescent Valley,,,,,,
NV,Nevada,EUREKA,Dunphy,Crescent Valley,,,,,,
NV,Nevada,EUREKA,Emigrant Pass,Crescent Valley,,,,,,
NV,Nevada,WASHOE,Crystal Bay,Crystal Bay,,,,,,
NV,Nevada,LYON,Dayton,Dayton,,,,,,
